Class,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134
4,0.99199777,0.967289488,0.999839146,0.976513535,0.990861015,0.99552746,0.99552746,0.995407808,0.9648011,0.976414277,0.995968087,0.967289488,0.972075585,0.99552746,0.957956598,0.986074918,0.99552746,0.984255652,0.976742029,0.992097028,0.960930041,0.986194571,0.995968087,0.972075585,0.988225969,0.99199777,0.995407808,0.995868829,0.981408474,0.980384594,0.988126711,0.957956598,0.943837612,0.99552746,0.890853949,0.9648011,0.934504723,0.920385737,0.925891995,0.949217607,0.943837612,0.957956598,0.984255652,0.999839146,0.988126711,0.986074918,0.957956598,0.99552746,0.988126711,0.992097028,0.986194571,0.875270456,0.976742029,0.805194364,0.32906345,0.971955932,-0.000779951,0.174233212,0.713865651,0.671628344,0.610450324,0.758443883,0.55891576,0.871300139,0.797352988,0.941475489,0.817125694,0.943837612,0.929838278,0.960930041,0.999839146,0.972543218,0.99552746,0.968771417,0.984255652,0.976742029,0.984255652,0.976742029,0.939171168,0.986074918,0.976742029,0.953290154,0.816807541,0.995968087,0.784221277,0.906386403,0.873481986,0.738989331,0.894725008,0.910308502,0.718651748,0.933634113,0.906266751,0.957058982,0.995868829,0.999839146,0.9648011,0.943837612,0.941475489,0.986194571,0.999839146,0.976513535,0.995968087,0.972543218,0.988126711,0.986074918,0.990741363,0.981528126,0.976622377,0.981528126,0.967289488,0.99552746,0.992097028,0.981408474,0.999839146,0.96740914,0.992097028,0.976513535,0.99552746,0.375847549,0.653263573,0.72724381,0.981408474,0.99199777,0.967289488,0.999839146,0.976513535,0.990861015,0.99552746,0.99552746,0.995407808,0.9648011
4,0.995968087,0.920385737,0.797352988,0.807792805,0.719534778,0.52146455,0.24835743,0.089638947,0.587153732,-0.460244865,0.731247213,-0.464112478,0.479227244,0.727864984,0.882934528,0.920385737,0.271782299,0.854696555,0.633775935,0.568368301,0.943837612,0.760769401,0.94524729,-0.160386687,0.005164335,0.681080886,0.629391038,0.864029445,0.976742029,0.957956598,0.972075585,0.474268457,0.59486683,0.277373603,0.99552746,0.821792138,0.878148431,0.879141515,0.524790738,0.990741363,0.957956598,0.921921678,0.960930041,0.990861015,0.894725008,0.929718626,0.886883632,0.765555498,0.735118272,0.882814875,0.953088665,0.999839146,0.845363666,0.986074918,0.890853949,0.943957265,0.976513535,0.968672159,0.945346548,0.929838278,0.868695889,0.949217607,0.399299424,0.684397475,0.960830783,0.894725008,0.995968087,0.920385737,0.797352988,0.807792805,0.719534778,0.52146455,0.24835743,0.089638947,0.587153732,-0.460244865,0.731247213,-0.464112478,0.479227244,0.727864984,0.882934528,0.920385737,0.271782299,0.854696555,0.633775935,0.568368301,0.943837612,0.760769401,0.94524729,-0.160386687,0.005164335,0.681080886,0.629391038,0.864029445,0.976742029,0.957956598,0.972075585,0.474268457,0.59486683,0.277373603,0.99552746,0.821792138,0.878148431,0.879141515,0.524790738,0.990741363,0.957956598,0.921921678,0.960930041,0.990861015,0.894725008,0.929718626,0.886883632,0.765555498,0.735118272,0.882814875,0.953088665,0.999839146,0.845363666,0.986074918,0.890853949,0.943957265,0.976513535,0.968672159,0.945346548,0.929838278,0.868695889,0.949217607,0.399299424,0.684397475,0.960830783,0.894725008
4,0.99199777,0.986074918,0.988126711,0.990741363,0.976414277,0.957956598,0.995968087,0.999839146,0.972642476,0.980285336,0.986074918,0.967289488,0.972543218,0.999839146,0.99552746,0.990741363,0.981408474,0.999839146,0.972543218,0.99552746,0.992097028,0.99199777,0.986074918,0.984255652,0.999839146,0.976742029,0.971955932,0.939171168,0.910209244,0.910308502,0.948504057,0.939171168,0.937505172,0.972543218,0.939171168,0.981408474,0.981408474,0.988225969,0.980285336,0.990741363,0.934504723,0.999839146,0.984255652,0.984255652,0.984255652,0.93760443,0.847974528,0.980384594,0.540249981,0.9648011,0.688367791,0.671628344,0.793673818,0.832391034,0.86742908,0.911052848,0.690413775,0.863558021,0.7624142,0.96740914,0.812459249,0.980384594,0.945346548,0.956959724,0.953170501,0.941376231,0.971955932,0.972075585,0.990741363,0.953088665,0.999839146,0.920385737,0.981408474,0.986194571,0.93760443,0.789511612,0.939171168,0.980384594,0.652842914,0.713865651,0.901600306,0.789511612,0.844103469,0.910308502,0.981408474,0.957956598,0.929838278,0.957058982,0.968672159,0.957058982,0.962742695,0.939171168,0.953170501,0.980285336,0.933733371,0.981408474,0.995868829,0.999839146,0.972642476,0.9648011,0.999839146,0.976742029,0.943837612,0.999839146,0.972075585,0.99199777,0.988225969,0.986194571,0.976622377,0.984255652,0.953088665,0.980384594,0.990861015,0.968672159,0.992097028,0.992097028,0.99552746,0.999839146,0.99199777,0.366395007,0.651940135,0.962121136,0.995407808,0.99199777,0.986074918,0.988126711,0.990741363,0.976414277,0.957956598,0.995968087,0.999839146,0.972642476
4,0.980384594,0.948623709,0.949217607,0.976742029,0.953170501,0.929663796,0.981408474,0.967289488,0.988126711,0.984255652,0.981408474,0.981408474,0.988225969,0.984255652,0.981408474,0.999839146,0.94524729,0.986074918,0.981408474,0.990861015,0.976513535,0.953290154,0.976513535,0.99199777,0.929718626,0.999839146,0.929763054,0.896933862,0.990861015,0.906437443,0.990861015,0.906266751,0.918050619,0.962623043,0.962623043,0.949217607,0.99552746,0.934504723,0.976513535,0.995968087,0.953290154,0.99199777,0.972642476,0.99552746,0.972075585,0.988225969,0.972543218,0.981408474,0.988126711,0.999839146,0.995968087,0.9648011,0.948504057,0.990861015,0.953088665,0.939171168,0.990741363,0.976414277,0.920385737,0.910308502,0.901600306,0.968672159,0.956959724,0.836361351,0.735019014,0.803006708,0.324277353,0.582487287,0.910308502,-0.016462702,0.479107592,0.6669619,0.824549658,-0.024105562,0.150661684,0.50267912,0.80312636,0.925891995,0.559928042,0.929838278,0.732651081,0.509207245,0.676294789,0.63884358,0.732651081,0.914179561,0.723405837,0.859686962,0.812459249,0.929718626,0.988126711,0.890754691,0.864029445,0.992097028,0.968672159,0.914179561,0.915719292,0.986074918,0.995868829,0.995968087,0.99552746,0.976742029,0.990741363,0.980384594,0.986194571,0.981408474,0.922020936,0.934504723,0.967289488,0.988126711,0.956959724,0.960930041,0.920385737,0.981408474,0.937505172,0.962623043,0.300705826,0.602608948,0.812936482,0.980384594,0.980384594,0.948623709,0.949217607,0.976742029,0.953170501,0.929663796,0.981408474,0.967289488,0.988126711,0.984255652,0.981408474,0.981408474
4,0.939171168,0.960930041,0.972075585,0.988225969,0.995868829,0.971955932,0.990861015,0.948504057,0.9648011,0.968672159,0.99199777,0.995407808,0.948623709,0.992097028,0.990861015,0.9648011,0.929718626,0.99552746,0.980384594,0.972075585,0.925891995,0.981408474,0.995868829,0.990741363,0.999839146,0.99199777,0.990741363,0.943837612,0.953088665,0.960930041,0.990861015,0.995968087,0.96740914,0.990741363,0.999839146,0.976414277,0.995407808,0.976414277,0.976513535,0.943837612,0.972543218,0.892267417,0.988225969,0.968672159,0.990861015,0.971955932,0.937505172,0.920385737,0.980384594,0.999839146,0.984255652,0.980384594,0.988126711,0.986074918,0.995868829,0.981408474,0.995407808,0.984255652,0.934504723,0.9648011,0.99552746,0.981408474,0.956959724,0.992097028,0.988126711,0.976742029,0.920385737,0.990741363,0.941376231,0.943837612,0.929763054,0.992097028,0.972075585,0.99199777,0.962623043,0.980384594,0.967289488,0.948623709,0.933634113,0.995407808,0.999839146,0.972075585,0.976742029,0.949217607,0.992097028,0.953290154,0.992097028,0.887600972,0.937505172,0.941475489,0.968672159,0.898596067,0.918050619,0.760769401,0.760769401,0.844103469,0.953290154,0.809065423,0.836262093,0.596486621,0.898596067,0.999839146,0.892267417,0.957956598,0.980384594,0.99199777,0.933733371,0.986194571,0.934504723,0.988225969,0.949217607,0.953290154,0.990741363,0.94524729,0.953170501,0.990861015,0.976742029,0.976513535,0.962623043,0.980384594,0.995868829,0.995968087,0.992097028,0.953290154,0.948623709,0.988225969,0.941376231,0.995407808,0.898596067,0.949217607,0.941376231,0.741983971
4,0.914179561,0.920385737,0.980384594,0.896933862,0.984255652,0.986074918,0.962742695,0.93760443,0.925891995,0.934504723,0.957956598,0.960830783,0.948504057,0.960930041,0.96740914,0.995968087,0.968672159,0.939171168,0.953088665,0.957836946,0.906338185,0.934504723,0.971955932,0.929763054,0.995868829,0.910933195,0.99552746,0.972543218,0.939171168,0.995968087,0.984255652,0.945346548,0.995968087,0.972543218,0.976742029,0.986074918,0.972543218,0.925052181,0.980384594,0.956959724,0.999839146,0.995407808,0.995868829,0.995407808,0.878268083,0.945346548,0.990741363,0.949217607,0.915719292,0.988126711,0.957058982,0.976414277,0.986074918,0.981408474,0.976513535,0.943957265,0.851944844,0.535583537,0.681080886,0.750701765,0.770156318,0.587153732,0.925171834,0.828519975,0.948504057,0.875171198,0.657300062,0.925792737,0.751436512,0.949217607,0.962623043,0.925052181,0.957956598,0.914179561,0.921921678,0.934504723,0.929718626,0.941376231,0.98435491,0.863558021,0.933634113,0.934504723,0.671628344,0.524790738,0.735118272,0.150661684,0.614321383,0.33839634,0.976513535,0.563699843,0.760769401,0.864029445,0.96740914,0.980384594,0.937505172,0.972642476,0.957956598,0.984255652,0.937505172,0.976622377,0.943957265,0.941475489,0.948623709,0.929718626,0.943957265,0.9648011,0.995968087,0.992097028,0.925171834,0.945346548,0.943837612,0.99552746,0.957956598,0.957058982,0.980384594,0.988126711,0.60581951,0.785640553,0.851845586,0.972075585,0.914179561,0.920385737,0.980384594,0.896933862,0.984255652,0.986074918,0.962742695,0.93760443,0.925891995,0.934504723,0.957956598,0.960830783
4,0.999839146,0.959738946,0.895617685,0.981774204,0.907330764,0.884131052,0.967528793,0.912889208,0.985357004,0.983461589,0.940681425,0.976143767,0.908540147,0.944751,0.9753062,0.963819567,0.986538585,0.956999379,0.978417163,0.926189769,0.950298843,0.960632267,0.973032804,0.980583109,0.879823565,0.970759408,0.955967145,0.97006177,0.957555272,0.914576592,0.781947881,0.93091515,0.836162835,0.952790892,0.921462609,0.986042295,0.969664738,0.962021878,0.880661132,0.949019091,0.9358209,0.997456956,0.988707272,0.846088627,0.871328242,0.924214615,0.981774204,0.912095144,0.881259394,0.97578481,0.994776992,0.842813116,0.892746027,0.950418496,0.956364177,0.825740668,0.794772282,0.883806637,0.872491234,0.993254064,0.90279683,0.873003376,0.675365004,0.40994849,0.751795469,0.530646956,0.88033261,0.748923811,0.89190846,0.442009633,0.614314833,0.703096932,0.948025447,0.910813543,0.954974566,0.968870675,0.766980064,0.889874368,0.955371598,0.708241987,0.434664546,0.574419699,-0.047243428,0.691370995,0.634655745,0.419775858,0.568662739,0.579017367,0.784819539,0.970161028,0.708715665,0.645544116,0.799058177,0.70514238,0.838064868,0.925052181,0.871697171,0.956364177,0.815689865,0.911400339,0.82306079,0.618383015,0.944552484,0.922517226,0.891310198,0.958250077,0.87268975,0.876951906,0.938497751,0.94718788,0.92002678,0.925693479,0.960947909,0.874319553,0.794673024,0.882934528,0.883891747,0.989317806,0.847776012,0.945752051,0.87467851,0.91607825,0.769163739,0.95556355,0.820595614,0.692088909,0.779784336,0.884203669,0.999839146,0.999839146,0.959738946,0.895617685
4,0.921921678,0.906266751,0.980285336,0.971955932,0.990861015,0.859686962,0.774888388,0.918050619,0.807792805,0.98435491,0.883012574,0.988126711,0.980384594,0.99552746,0.960930041,0.915719292,0.968672159,0.826458583,0.925792737,0.868695889,0.883012574,0.972075585,0.957058982,0.988126711,0.981408474,0.887600972,0.902566384,0.882934528,0.820777857,0.779554832,0.816807541,0.850030111,0.86742908,0.910933195,0.995968087,0.925792737,0.984255652,0.854696555,0.918149877,0.850030111,0.956959724,0.925052181,0.945346548,0.906386403,0.957058982,0.999839146,0.9648011,0.854696555,0.937505172,0.850030111,0.871399397,0.9648011,0.988126711,0.939171168,0.832391034,0.896933862,0.820777857,0.333729895,0.699746664,-2.706848638,-0.858486872,-0.459446033,0.282040047,0.793673818,0.784340929,0.850030111,0.999839146,0.735118272,0.765555498,0.622162758,0.369154319,0.742103623,0.774888388,0.976742029,0.941475489,0.956959724,0.971955932,0.968672159,0.953290154,0.925891995,0.244486371,0.507345564,0.286826144,0.601272718,0.575511536,0.727984637,-0.386297714,0.898596067,0.277373603,0.155328129,0.890853949,0.817245346,0.894725008,0.816906798,0.981408474,0.892267417,0.995968087,0.911052848,0.956959724,0.957058982,0.99552746,0.962623043,0.995968087,0.988126711,0.948623709,0.948504057,0.859686962,0.798340263,0.890754691,0.882814875,0.863558021,0.681080886,0.988225969,0.949217607,0.835911125,0.758443883,0.845363666,0.914179561,0.957956598,0.894725008,0.914179561,0.929838278,0.98435491,0.371181104,0.657134632,0.746698363,0.910933195,0.921921678,0.906266751,0.980285336,0.971955932,0.990861015
4,0.967289488,0.96740914,0.929718626,0.94524729,0.980384594,0.929763054,0.976513535,0.972075585,0.967289488,0.956959724,0.980384594,0.933634113,0.971955932,0.981408474,0.957956598,0.9648011,0.99552746,0.988126711,0.824648916,0.835911125,0.949217607,0.976513535,0.901719959,0.992097028,0.99552746,0.9648011,0.896933862,0.960930041,0.943957265,0.971955932,0.986074918,0.999839146,0.99552746,0.957956598,0.999839146,0.960930041,0.925171834,0.995968087,0.980384594,0.976742029,0.929763054,0.929838278,0.953187923,0.949217607,0.956959724,0.957058982,0.939171168,0.953088665,0.995968087,0.925792737,0.835911125,0.995968087,0.976513535,0.96740914,0.925891995,0.854696555,0.976742029,0.986074918,0.943957265,0.9648011,0.990741363,0.976513535,0.925171834,0.953290154,0.986074918,0.995968087,0.976414277,0.990741363,0.976742029,0.945346548,0.949217607,0.990861015,0.929763054,0.988225969,0.9648011,0.990861015,0.990741363,0.99552746,0.972543218,0.990741363,0.995868829,0.972642476,0.939171168,0.953088665,0.925052181,0.976742029,0.948623709,0.953187923,0.859482652,0.988225969,0.981408474,0.937505172,0.878148431,0.968672159,0.929763054,0.995968087,0.868815542,0.999839146,0.968672159,0.945346548,0.992097028,0.99199777,0.957956598,0.883012574,0.906266751,0.902467126,0.513177562,0.69508022,0.305611575,0.615272052,-2.843129763,-1.48738002,-0.318734781,0.418204507,-0.950777508,-0.412542282,0.268040713,0.850030111,-0.717223621,-0.220141182,0.24913563,-0.020333761,0.760769401,0.422870952,0.9648011,0.948623709,0.953290154,0.892147764,0.968672159,0.988126711,0.99552746,0.971955932
4,0.918050619,0.915719292,0.968672159,0.953170501,0.957956598,0.976742029,0.972075585,0.890853949,0.939171168,0.986194571,0.999839146,0.986074918,0.953088665,0.953170501,0.941376231,0.967289488,0.999839146,0.984255652,0.984255652,0.962623043,0.99552746,0.933634113,0.948504057,0.957956598,0.99199777,0.990741363,0.99199777,0.999839146,0.980384594,0.957956598,0.972642476,0.990861015,0.981408474,0.9648011,0.962623043,0.945346548,0.953290154,0.976742029,0.972075585,0.933634113,0.976622377,0.962742695,0.988225969,0.986194571,0.986074918,0.967289488,0.984255652,0.999839146,0.999839146,0.972543218,0.971955932,0.957956598,0.871300139,0.962623043,0.986074918,0.995868829,0.995407808,0.990861015,0.992097028,0.981408474,0.962742695,0.922020936,0.939171168,0.976742029,0.933634113,0.948504057,0.962742695,0.949217607,0.990741363,0.96740914,0.992097028,0.981408474,0.69223885,0.684496732,0.779674485,0.343062784,0.582487287,0.960930041,0.536503173,0.685747331,0.765555498,0.871399397,0.4196766,0.516678453,0.742103623,0.719534778,0.941376231,0.845244014,0.962623043,0.777898436,0.832391034,0.835911125,0.854696555,0.760889054,0.972642476,0.758443883,0.949217607,0.995968087,0.864149097,0.948504057,0.941376231,0.948504057,0.929838278,0.93760443,0.981528126,0.986074918,0.968672159,0.995968087,0.995968087,0.921921678,0.939171168,0.953170501,0.921921678,0.929838278,0.967289488,0.921921678,0.948504057,0.943837612,0.945346548,0.96740914,0.988126711,0.960930041,0.925052181,0.96740914,0.925891995,0.967289488,0.957956598,0.976414277,0.995407808,0.956959724,0.980384594,0.934504723
4,0.999839146,0.986074918,0.976513535,0.96740914,0.981408474,0.988225969,0.956959724,0.957956598,0.953088665,0.988225969,0.934504723,0.960930041,0.990861015,0.941475489,0.943957265,0.995968087,0.999839146,0.980384594,0.999839146,0.986074918,0.956959724,0.915719292,0.988225969,0.943957265,0.968771417,0.962742695,0.986074918,0.972543218,0.972642476,0.972075585,0.972642476,0.948623709,0.976742029,0.992097028,0.976414277,0.967289488,0.99552746,0.968672159,0.968771417,0.99552746,0.96740914,0.995968087,0.953088665,0.943837612,0.972642476,0.976742029,0.995968087,0.986194571,0.980384594,0.962623043,0.960930041,0.981408474,0.943957265,0.972642476,0.99199777,0.948504057,0.981408474,0.902467126,0.945346548,0.934504723,0.986074918,0.984255652,0.957956598,0.99199777,0.971955932,0.937505172,0.925052181,0.986194571,0.925891995,0.984255652,0.957956598,0.953290154,0.968771417,0.981408474,0.99199777,0.990741363,0.972075585,0.976742029,0.992097028,0.980285336,0.967289488,0.972075585,0.925891995,0.992097028,0.948623709,0.933634113,0.988225969,0.948623709,0.962623043,0.941376231,0.920385737,0.976513535,0.972543218,0.976513535,0.962623043,0.976414277,0.999839146,0.999839146,0.980384594,0.953170501,0.99199777,0.988126711,0.962623043,0.971955932,0.953088665,0.943837612,0.995868829,0.976622377,0.980285336,0.976513535,0.962623043,0.984255652,0.99552746,0.88698289,0.981408474,0.957956598,0.758443883,0.807792805,0.648176469,-0.627692977,-0.595610493,0.816906798,0.587273384,0.737317526,0.879141515,0.47029814,0.52146455,0.788887721,0.898596067,0.956959724,0.812459249,0.88748132
4,0.995968087,0.960830783,0.948504057,0.999839146,0.968672159,0.943837612,0.956959724,0.920385737,0.972543218,0.960930041,0.976742029,0.990741363,0.972543218,0.99552746,0.976622377,0.986194571,0.968672159,0.981408474,0.971955932,0.995868829,0.981408474,0.999839146,0.995407808,0.999839146,0.99199777,0.960930041,0.981408474,0.999839146,0.981408474,0.999839146,0.99552746,0.972543218,0.999839146,0.992097028,0.9648011,0.99552746,0.999839146,0.972543218,0.967289488,0.984255652,0.990741363,0.934504723,0.972543218,0.968672159,0.971955932,0.976742029,0.9648011,0.99199777,0.901600306,0.941475489,0.990861015,0.984255652,0.962623043,0.976513535,0.976742029,0.972543218,0.844103469,0.86742908,0.788887721,0.901719959,0.699746664,0.532632114,0.530917092,0.668913239,0.817125694,0.855815903,0.6669619,0.976414277,0.995407808,0.754473566,0.83124468,0.962623043,0.93760443,0.957956598,0.957956598,0.9648011,0.96740914,0.972642476,0.664942922,0.851944844,0.737437178,0.821792138,0.648176469,0.99552746,0.9648011,0.99552746,0.828519975,0.984255652,0.765435846,0.945346548,0.953290154,0.890754691,0.992097028,0.972075585,0.967289488,0.925891995,0.999839146,0.99199777,0.967289488,0.9648011,0.988126711,0.972642476,0.999839146,0.962742695,0.980384594,0.990741363,0.972075585,0.957956598,0.968672159,0.967289488,0.957956598,0.999839146,0.988126711,0.980384594,0.972075585,0.999839146,0.988225969,0.9648011,0.988126711,0.981408474,0.544796773,0.742794218,0.929729968,0.981408474,0.995968087,0.960830783,0.948504057,0.999839146,0.968672159,0.943837612,0.956959724,0.920385737
4,0.959242656,0.92708309,0.956281465,0.943262131,0.977903146,0.822510053,0.875965261,0.994677734,0.997953245,0.889994021,0.958051561,0.946835416,0.97578481,0.993585897,0.967282548,0.809108981,0.911201823,0.960135978,0.95113641,0.948721317,0.98416048,0.985645263,0.966691226,0.954965288,0.993014759,0.958448593,0.88353279,0.905941153,0.904253769,0.951734672,0.919428517,0.882934528,0.794176735,0.831962594,0.897901262,0.810903768,0.918646167,0.927281606,0.990310386,0.997556214,0.951016758,0.900762739,0.983660105,0.894129461,0.894030203,0.797263391,0.936658467,0.845393822,0.838902435,0.958250077,0.930077583,0.943119698,0.949019091,0.902070094,0.884402184,0.872405114,0.804322884,0.906238927,0.917852104,0.844286794,0.97877612,0.850356718,0.909377714,0.65739932,0.569655318,0.177344175,0.335046072,-0.230661295,0.484850908,0.811382377,0.903360447,0.579974587,0.920234294,0.736958569,0.789114581,0.875468972,0.849192544,0.900164477,0.975066895,0.924800158,0.913924506,0.938199977,0.945743579,0.925770096,0.958076251,0.723405837,0.716498004,0.571541219,0.570163088,0.979015425,0.653329745,0.469056788,0.937735339,0.872292718,0.956066403,0.864388402,0.85493586,0.957058982,0.765987485,0.943478655,0.836629039,0.941674005,0.971252865,0.864986664,0.977818901,0.990608159,0.942964358,0.973535797,0.865344664,0.891070893,0.993387381,0.925991253,0.791998684,0.977818901,0.923807579,0.957952304,0.946636901,0.817364999,0.928881059,0.857701804,0.981288821,0.883409605,0.854098293,0.644586896,0.762778146,0.970958829,0.999839146,0.959242656,0.92708309,0.956281465,0.943262131,0.977903146
4,0.984255652,0.943837612,0.953290154,0.995968087,0.984255652,0.933634113,0.988225969,0.962742695,0.971955932,0.948623709,0.992097028,0.999839146,0.937505172,0.984255652,0.981408474,0.920385737,0.990861015,0.972642476,0.995968087,0.99552746,0.972543218,0.995968087,0.968672159,0.999839146,0.920385737,0.986074918,0.995968087,0.988126711,0.953088665,0.981408474,0.957058982,0.957956598,0.956959724,0.981408474,0.9648011,0.915719292,0.972075585,0.980384594,0.971955932,0.948623709,0.988126711,0.968771417,0.981408474,0.990861015,0.999839146,0.999839146,0.967289488,0.960830783,0.943837612,0.986074918,0.960830783,0.941475489,0.990861015,0.93760443,0.976414277,0.925891995,0.727984637,0.455655716,-0.94303539,0.427657049,-0.154452001,0.807792805,0.915719292,0.906266751,0.571541219,0.774888388,0.898596067,0.854696555,0.934504723,0.847974528,0.99552746,0.941475489,0.981408474,0.807792805,0.826458583,0.587153732,0.626033817,0.232773936,0.089638947,-1.698388166,-0.999317777,0.777898436,0.671628344,0.366634312,0.765435846,0.956959724,0.99552746,0.929718626,0.962742695,0.892147764,0.886883632,0.88748132,0.929663796,0.948504057,0.992097028,0.934504723,0.957956598,0.925792737,0.995407808,0.892267417,0.896933862,0.781769495,0.986074918,0.878148431,0.972543218,0.883012574,0.948504057,0.976742029,0.380513993,0.650649782,0.768766707,0.999839146,0.984255652,0.943837612,0.953290154,0.995968087,0.984255652,0.933634113,0.988225969,0.962742695,0.971955932,0.948623709,0.992097028,0.999839146,0.937505172,0.984255652,0.981408474,0.920385737,0.990861015,0.972642476,0.995968087,0.99552746
4,0.9648011,0.914179561,0.9648011,0.948623709,0.920385737,0.957956598,0.972075585,0.968672159,0.980384594,0.992097028,0.99199777,0.992097028,0.995968087,0.859363,0.957956598,0.976414277,0.949217607,0.968672159,0.980384594,0.995407808,0.995868829,0.995407808,0.988126711,0.980384594,0.980384594,0.976742029,0.96740914,0.962623043,0.990741363,0.99552746,0.976414277,0.990741363,0.962623043,0.96740914,0.980384594,0.945346548,0.984255652,0.984255652,0.968672159,0.967289488,0.941475489,0.86742908,0.953088665,0.713865651,0.713865651,0.896933862,0.820678599,0.88698289,0.941376231,0.826458583,0.911052848,0.88698289,0.840133152,0.922020936,0.99552746,0.709199206,0.939171168,0.937505172,0.906437443,0.99199777,0.929718626,0.925171834,0.976622377,0.953088665,0.925891995,0.937505172,0.9648011,0.990861015,0.939171168,0.976742029,0.848073785,0.879141515,0.83124468,0.657629011,0.624724594,0.915719292,0.918149877,0.847974528,0.758443883,0.863558021,0.945346548,0.925171834,0.83124468,0.910933195,0.981408474,0.898596067,0.910308502,0.984255652,0.96740914,0.953170501,0.999839146,0.968672159,0.999839146,0.990861015,0.984255652,0.981408474,0.99552746,0.995968087,0.939171168,0.962623043,0.99199777,0.976622377,0.972075585,0.99552746,0.99552746,0.98435491,0.995868829,0.999839146,0.980384594,0.99552746,0.980384594,0.995968087,0.999839146,0.981408474,0.968672159,0.976513535,0.521344898,0.742794218,0.90243404,0.971955932,0.9648011,0.914179561,0.9648011,0.948623709,0.920385737,0.957956598,0.972075585,0.968672159,0.980384594,0.992097028,0.99199777,0.992097028
4,0.995968087,0.976742029,0.984255652,0.99552746,0.981408474,0.981408474,0.990861015,0.980384594,0.992097028,0.981408474,0.981408474,0.99552746,0.976414277,0.972642476,0.986074918,0.981528126,0.967289488,0.992097028,0.99552746,0.986194571,0.992097028,0.995968087,0.984255652,0.999839146,0.976742029,0.990861015,0.999839146,0.972642476,0.984255652,0.992097028,0.99552746,0.981408474,0.99199777,0.988225969,0.981528126,0.981408474,0.976513535,0.984255652,0.986074918,0.96740914,0.962623043,0.99552746,0.972642476,0.988126711,0.988126711,0.995968087,0.953290154,0.948504057,0.986074918,0.986194571,0.960930041,0.957058982,0.986194571,0.967289488,0.999839146,0.99552746,0.832391034,0.890853949,0.920385737,0.605939163,0.821911791,0.883111831,0.74286039,0.886883632,0.741983971,0.854696555,0.9648011,0.86742908,0.74286039,0.972543218,0.868695889,0.6669619,0.864149097,0.929763054,0.851944844,0.879141515,0.96740914,0.88748132,0.939171168,0.9648011,0.956959724,0.890853949,0.953290154,0.751436512,0.723318192,0.957956598,0.898695325,0.879042257,0.867528338,0.960930041,0.941376231,0.984255652,0.988225969,0.911052848,0.892267417,0.980384594,0.921921678,0.941475489,0.962623043,0.920385737,0.990861015,0.972642476,0.976414277,0.986074918,0.976742029,0.995968087,0.976414277,0.995968087,0.953290154,0.939171168,0.992097028,0.9648011,0.953290154,0.906266751,0.906386403,0.920385737,0.972543218,0.894725008,0.832490292,0.910209244,0.943837612,0.925052181,0.976742029,0.995968087,0.497893023,0.723339665,0.832357948,0.995968087,0.995968087,0.976742029,0.984255652,0.99552746
4,0.976513535,0.960930041,0.984255652,0.999839146,0.990861015,0.988225969,0.929838278,0.864029445,0.873481986,0.892267417,0.948623709,0.929763054,0.929763054,0.968672159,0.967289488,0.976742029,0.999839146,0.984255652,0.957956598,0.968672159,0.957058982,0.956959724,0.980384594,0.972642476,0.999839146,0.962623043,0.93929082,0.995407808,0.96740914,0.971955932,0.99552746,0.986074918,0.995868829,0.984255652,0.968771417,0.976414277,0.976513535,0.972543218,0.980384594,0.990741363,0.986194571,0.953170501,0.986194571,0.986074918,0.99552746,0.986074918,0.990861015,0.990741363,0.937505172,0.988126711,0.878148431,0.770221943,0.906437443,0.797352988,0.986074918,0.892267417,0.953290154,0.953187923,0.879141515,0.890754691,0.949217607,0.995407808,0.920505389,0.868695889,0.929838278,0.999839146,0.995968087,0.976742029,0.953290154,0.981408474,0.902566384,0.89462575,0.873362334,0.727984637,0.949217607,0.980384594,0.962742695,0.922020936,0.883012574,0.863558021,0.9648011,0.988126711,0.934385071,0.901719959,0.868695889,0.953290154,0.99552746,0.972642476,0.972543218,0.976513535,0.962623043,0.929838278,0.990861015,0.960930041,0.995968087,0.99199777,0.995968087,0.976742029,0.981408474,0.995968087,0.972543218,0.93760443,0.956959724,0.986074918,0.972075585,0.948504057,0.962623043,0.968672159,0.60581951,0.792125404,0.771413585,0.94524729,0.976513535,0.960930041,0.984255652,0.999839146,0.990861015,0.988225969,0.929838278,0.864029445,0.873481986,0.892267417,0.948623709,0.929763054,0.929763054,0.968672159,0.967289488,0.976742029,0.999839146,0.984255652,0.957956598,0.968672159
